"S.No,Open,High,Low,Close,Adj Close,Volume"
"1565,15800,15860,15580,15740,12655.08106,11758250"
"1566,15720,15740,15600,15720,12760.61426,6840100"
"1567,15760,15980,15740,15980,12971.66406,14736900"
"1568,16060,16180,16000,16180,13134.01074,11950800"
"1569,16520,16580,16300,16440,13345.06543,27925850"
"1570,16580,16820,16520,16820,13653.53027,22948850"
"1571,16820,16820,16260,16260,13198.95215,22107950"
"1572,16400,16420,16120,16420,13328.83008,14777550"
"1573,16420,16460,15940,15940,12939.19336,19896100"
"1574,15940,16180,15900,16180,13134.01074,19218050"
"1575,16100,16120,15940,15940,12939.19336,13375300"
"1576,16120,16620,16000,16540,13426.24023,26551550"
"1577,16640,16860,16580,16840,13669.7627,19905600"
"1578,16800,16920,16560,16860,13685.99707,13060400"
"1579,17000,17000,16440,16460,13361.29981,12041250"
"1580,16460,16740,16460,16680,13539.88281,19200850"
"1581,16400,17000,16400,17000,13799.6416,16990100"
"1582,16800,16900,16360,16500,13393.76953,23460500"
"1583,16320,16960,16300,16840,13669.7627,20578400"
"1584,16920,16920,16240,16300,13231.4209,18722300"
"1585,16300,16340,16000,16000,12987.89941,18516150"
"1586,16160,16300,16060,16160,13117.77637,13795800"
"1587,16000,16020,15600,15680,12728.1416,22854100"
"1588,15680,15700,15300,15540,12614.49805,25037200"
"1589,15800,15800,15400,15440,12533.32422,19677150"
"1590,15640,15700,15360,15540,12614.49805,16467700"
"1591,15500,15660,15440,15520,12598.26367,11971700"
"1592,15160,15220,14940,15000,12176.15625,25705750"
"1593,14940,15080,14820,14960,12143.68652,21891500"
"1594,14960,15220,14840,15220,12354.73926,16834200"
"1595,15260,15280,15040,15100,12257.3291,13174200"
"1596,15140,15300,15120,15260,12387.20898,13208300"
"1597,15340,15340,14900,15000,12176.15625,22879300"
"1598,15000,15180,14960,15120,12273.56348,7723550"
"1599,15440,15580,15280,15580,12646.96484,13997150"
"1600,15580,15620,15440,15500,12582.02539,7251900"
"1601,15380,15540,15180,15200,12338.50098,11094000"
"1602,15440,15560,15400,15460,12549.55664,11580550"
"1603,15480,15480,15120,15340,12452.14551,12568850"
"1604,15180,15220,15000,15040,12208.62305,15052500"
"1605,15080,15160,14680,14720,11948.86719,19273900"
"1606,14800,14960,14660,14880,12078.74707,15576350"
"1607,15220,15480,15120,15400,12500.85449,23494700"
"1608,15420,15460,15260,15420,12517.08691,9713550"
"1609,15420,15440,15120,15220,12354.73926,10205050"
"1610,15260,15500,15260,15500,12582.02539,11754700"
"1611,15800,15840,15700,15720,12760.61426,19563300"
"1612,15740,15740,15540,15720,12760.61426,12211750"
"1613,15720,15740,15560,15680,12728.1416,11367600"
"1614,15800,15880,15560,15560,12630.73145,19631000"
"1615,15560,15680,15420,15560,12630.73145,9997950"
"1616,15640,15660,15280,15360,12468.37988,11156550"
"1617,15360,15400,15160,15300,12419.67969,16548150"
"1618,15440,15960,15420,15960,12955.42871,21840650"
"1619,15900,16140,15900,15940,12939.19336,15393500"
"1620,16020,16140,15960,16080,13052.83691,10711200"
"1621,16060,16080,15840,16020,13004.13184,9191800"
"1622,16140,16300,16100,16180,13134.01074,9923300"
"1623,16300,16500,16260,16380,13296.36035,15926950"
"1624,16300,16440,16180,16380,13296.36035,9481650"
"1625,16460,16500,16240,16400,13312.59277,10481650"
"1626,16200,16500,16200,16360,13280.12695,7756350"
"1627,16540,16580,16240,16280,13215.18652,12042400"
"1628,16280,16680,16260,16360,13280.12695,21699800"
"1629,16520,16900,16480,16900,13718.46875,28068050"
"1630,16920,17200,16820,17140,13913.28516,20907050"
"1631,17220,17400,17140,17400,14124.34082,15201700"
"1632,17480,17500,17220,17380,14108.10547,16494250"
"1633,17300,17380,17040,17180,13945.75684,19418550"
"1634,17140,17260,17060,17260,14010.69727,13447700"
"1635,17280,17320,16960,17120,13897.05176,13757650"
"1636,17180,17200,16540,16600,13474.94336,24897000"
"1637,16680,16680,16300,16560,13442.47266,20446350"
"1638,16700,16940,16660,16900,13718.46875,15369350"
"1639,17240,17240,16880,17100,13880.82031,18248400"
"1640,17100,17160,16820,16960,13767.17285,11003100"
"1641,16740,16800,16520,16540,13426.24023,12357100"
"1642,16540,16640,16420,16560,13442.47266,13571500"
"1643,16760,17060,16700,17040,13832.11328,13200200"
"1644,16980,16980,16660,16820,13653.53027,17161750"
"1645,16960,16960,16560,16600,13474.94336,15442000"
"1646,16700,16840,16600,16680,13539.88281,13009350"
"1647,16620,16760,16540,16700,13556.12012,13040500"
"1648,16400,16500,16360,16500,13393.76953,16007500"
"1649,16600,16620,16320,16500,13393.76953,11337150"
"1650,16560,17040,16540,16980,13783.40723,22710850"
"1651,16900,16900,16540,16580,13458.70898,14553900"
"1652,16800,16860,16600,16680,13539.88281,9138450"
"1653,16340,16380,16200,16280,13215.18652,22570150"
"1654,15960,15980,15760,15880,12890.48926,37887000"
"1655,16000,16100,15940,16060,13036.60352,16435550"
"1656,16240,16240,15820,15820,12841.78418,22498000"
"1657,15940,15960,15640,15780,12809.31641,15759500"
"1658,15960,16400,15940,16260,13198.95215,15900650"
"1659,16120,16240,15980,16200,13150.24902,14674300"
"1660,15960,15980,15560,15680,12728.1416,26460950"
"1661,15800,15900,15680,15840,12858.01953,18143800"
"1662,15700,15700,15380,15460,12549.55664,17987050"
"1663,15300,15440,15100,15120,12273.56348,19772500"
"1664,14940,15280,14880,15160,12306.0332,17704300"
"1665,15000,15120,14720,14820,12030.04297,25489550"
"1666,15200,15380,14900,15000,12176.15625,22943950"
"1667,14880,15500,14820,15440,12533.32422,22173500"
"1668,15740,15740,15340,15560,12630.73145,22448950"
"1669,15440,15620,15360,15520,12598.26367,12774650"
"1670,15520,15580,15300,15360,12468.37988,11382350"
"1671,15600,15680,15480,15540,12614.49805,14649400"
"1672,15500,15940,15480,15860,12874.25293,12598850"
"1673,15580,15740,15540,15740,12776.84277,15161550"
"1674,15700,15960,15520,15700,12744.37402,14499800"
"1675,15840,15840,15320,15400,12500.85449,17914950"
"1676,15540,15600,15420,15460,12549.55664,17769350"
"1677,15700,15940,15660,15940,12939.19336,18283050"
"1678,15820,16180,15820,16140,13101.54102,12094650"
"1679,16200,16200,15960,15960,12955.42871,9528550"
"1680,16300,16440,16180,16380,13296.36035,18823500"
"1681,16240,16340,16200,16340,13263.89258,11648800"
"1682,16500,16500,16240,16440,13345.06543,9579500"
"1683,16600,16780,16500,16600,13474.94336,14230700"
"1684,16540,16540,16260,16320,13247.65527,14794100"
"1685,16220,16220,16000,16100,13069.07129,17489950"
"1686,16160,16460,16100,16400,13312.59277,14152200"
"1687,16180,16200,16040,16100,13069.07129,16982600"
"1688,16100,16160,15920,15920,12922.95801,13026700"
"1689,16020,16080,15740,15840,12939.29688,12560000"
"1690,15400,15600,15400,15480,12645.22266,26708450"
"1691,15580,15600,15200,15320,12514.52051,22206400"
"1692,15400,15480,15260,15340,12530.8584,11641100"
"1693,15260,15400,15220,15340,12530.8584,9995600"
"1694,15240,15500,15100,15500,12661.55762,17879550"
"1695,15600,15620,15300,15380,12563.53516,16180150"
"1696,15660,15680,15400,15500,12661.55762,14752850"
"1697,15580,15920,15460,15920,13004.64746,18605950"
"1698,15980,16040,15840,16040,13102.66992,12597450"
"1699,15960,16160,15880,15920,13004.64746,15339650"
"1700,16260,16560,16260,16480,13462.09863,33184600"
"1701,16500,16500,16360,16400,13396.74512,16063950"
"1702,16320,16400,16040,16040,13102.66992,16933400"
"1703,15720,15980,15720,15900,12988.31152,14586800"
"1704,15900,16040,15720,15960,13037.32129,11578400"
"1705,16340,16360,16120,16340,13347.73438,16558800"
"1706,16240,16340,16020,16160,13200.69727,15439550"
"1707,16300,16340,16140,16220,13249.70703,14112800"
"1708,16260,16400,16180,16360,13364.07324,10617450"
"1709,16480,16600,16420,16580,13543.78516,19088350"
"1710,16640,16800,16620,16740,13674.48145,23248200"
"1711,16780,16800,16480,16540,13511.10742,14865300"
"1712,16440,16540,16200,16200,13233.37109,16399000"
"1713,16340,16360,16200,16200,13233.37109,12455050"
"1714,16400,16440,16300,16300,13315.06152,13105950"
"1715,16340,16360,16120,16120,13168.02246,10616650"
"1716,16220,16360,16060,16080,13135.34668,14028550"
"1717,16200,16200,15980,16020,13086.33398,12296750"
"1718,15980,16040,15960,16040,13102.66992,9138150"
"1719,16000,16080,15820,15860,12955.63184,14060850"
"1720,15680,15780,15540,15580,12726.9082,17957900"
"1721,15360,15540,15300,15320,12514.52051,21360650"
"1722,15400,15640,15340,15620,12759.58496,14274900"
"1723,15460,15660,15340,15640,12775.9209,10280000"
"1724,15540,15660,15420,15640,12775.9209,14476450"
"1725,15680,15700,15480,15560,12710.57324,11715900"
"1726,15580,15780,15540,15780,12890.28418,12179900"
"1727,15600,15720,15540,15680,12808.59668,12330600"
"1728,15720,15820,15640,15800,12906.62012,9081550"
"1729,15700,15720,15500,15660,12792.25977,11365400"
"1730,15520,15560,15440,15440,12612.54981,9263250"
"1731,15440,15660,15400,15460,12628.88379,10440100"
"1732,15300,15440,15300,15320,12514.52051,12748200"
"1733,15500,15560,15440,15520,12677.89648,6984450"
"1734,15320,15440,15120,15120,12351.14453,22051950"
"1735,15240,15260,15000,15040,12285.79785,19451700"
"1736,15200,15240,14980,15180,12400.1582,18271500"
"1737,15220,15280,15120,15220,12432.83594,22082500"
"1738,15440,15600,15360,15600,12743.24707,19708650"
"1739,15660,15800,15500,15760,12873.94531,16036000"
"1740,15520,15620,15420,15420,12596.20898,10954600"
"1741,15340,15480,15120,15120,12351.14453,30825400"
"1742,15200,15440,15140,15320,12514.52051,13989000"
"1743,15400,15520,15320,15400,12579.87109,11741050"
"1744,15500,15620,15200,15200,12416.49707,18559950"
"1745,15260,15340,15020,15140,12367.48535,19441850"
"1746,15080,15260,15080,15140,12367.48535,11734100"
"1747,15240,15560,15160,15460,12628.88379,22369300"
"1748,15480,15600,15400,15600,12743.24707,14807550"
"1749,15580,15600,15160,15240,12449.17285,32766800"
"1750,15300,15360,15040,15100,12334.81055,25107150"
"1751,15100,15120,14900,14900,12171.43457,23315700"
"1752,15060,15500,15000,15440,12612.54981,35348050"
"1753,15440,15580,15340,15540,12694.23535,16855500"
"1754,15440,15560,15380,15540,12694.23535,14805750"
"1755,15600,15620,15480,15600,12743.24707,12835350"
"1756,15440,15580,15420,15460,12628.88379,14300150"
"1757,15560,15880,15520,15860,12955.63184,23555150"
"1758,15580,15660,15380,15400,12579.87109,25542150"
"1759,15260,15320,15060,15160,12383.81836,27125750"
"1760,15240,15260,15060,15060,12302.13574,18784450"
"1761,15040,15120,14920,14920,12187.77344,18391350"
"1762,15040,15040,14860,14880,12155.09863,20414700"
"1763,15060,15060,14840,15000,12253.12207,26710000"
"1764,15000,15120,14900,15080,12318.47363,24686150"
"1765,15140,15240,14960,15020,12269.45996,13804400"
"1766,15000,15020,14820,14820,12106.08594,19450000"
"1767,14800,14980,14700,14900,12171.43457,18474100"
"1768,14900,15300,14820,15300,12498.18262,28370400"
"1769,15460,15540,15340,15540,12694.23535,20425550"
"1770,15460,15580,15340,15420,12596.20898,12353450"
"1771,15360,15420,15160,15260,12465.5127,15629050"
"1772,15160,15300,15020,15060,12302.13574,16732750"
"1773,15200,15300,15060,15280,12481.84473,14631600"
"1774,15280,15300,14900,14900,12171.43457,23060950"
"1775,15060,15060,14860,14940,12204.1084,14837800"
"1776,14940,14960,14740,14800,12089.74707,16536700"
"1777,14800,14980,14780,14800,12089.74707,17874950"
"1778,14940,15280,14900,15260,12465.5127,27312500"
"1779,15600,15800,15500,15520,12677.89648,35165050"
"1780,15700,15760,15520,15560,12710.57324,13961400"
"1781,15680,15680,15340,15480,12645.22266,12801650"
"1782,15600,15800,15500,15800,12906.62012,21088000"
"1783,15860,15980,15340,15340,12530.8584,44525300"
"1784,15680,15800,15460,15560,12710.57324,28325650"
"1785,15720,16300,15700,16160,13200.69727,35892450"
"1786,16280,16400,16000,16220,13249.70703,29475050"
"1787,16020,16080,15900,15900,12988.31152,17123100"
"1788,15940,16100,15860,15980,13053.65918,13296000"
"1789,16160,16380,16000,16360,13364.07324,19355150"
"1790,16400,16960,16360,16960,13854.19727,36057400"
"1791,17000,17020,16680,16800,13723.49707,18280200"
"1792,16520,17040,16500,17020,13903.20996,31792000"
"1793,17060,17060,16760,16900,13805.18555,18359500"
"1794,16960,16980,16640,16740,13674.48145,15679300"
"1795,16700,16920,16620,16720,13658.14844,15401050"
"1796,16640,16920,16520,16520,13494.77051,21205500"
"1797,16480,16560,16280,16400,13396.74512,18777150"
"1798,16560,17180,16500,17180,14033.91016,30608400"
"1799,17400,17940,17340,17880,14605.72168,39373850"
"1800,17800,17980,17700,17800,14540.37402,16837550"
"1801,17740,18420,17700,18020,14720.08301,24906050"
"1802,18060,18200,17740,17760,14507.69824,16803250"
"1803,17700,18360,17680,18340,14981.4834,29422050"
"1804,18300,18380,18140,18380,15014.15918,12757050"
"1805,18380,18640,18320,18600,15193.87207,15359300"
"1806,18740,18740,18420,18580,15177.53516,22126100"
"1807,18500,18500,18200,18320,14965.14453,16449400"
"1808,18160,18380,18160,18220,14883.45898,11684200"
"1809,18280,18580,18240,18520,15128.52246,17297200"
"1810,18340,18640,18280,18640,15226.54492,16911750"
"1811,18620,18800,18500,18720,15291.89453,12599300"
"1812,18780,19060,18720,18780,15340.91113,16626800"
"1813,18720,18760,18500,18720,15291.89453,10985500"
"1814,18780,18780,18500,18500,15112.18457,8471650"
"1815,18500,18600,18300,18440,15063.16992,10524200"
"1816,18560,19000,18520,18760,15324.57227,15650700"
"1817,18700,19020,18640,18900,15521.67188,11918900"
"1818,18840,19040,18840,18980,15587.37598,9181500"
"1819,19100,19320,19000,19160,15735.20215,13241050"
"1820,19120,19220,18980,19160,15735.20215,13713100"
"1821,19100,19100,18840,18840,15472.39844,16787500"
"1822,18840,18980,18460,18600,15275.29785,19360400"
"1823,18300,18580,18280,18420,15127.47266,23139800"
"1824,18360,18560,18180,18340,15061.76758,18326750"
"1825,18340,18440,18160,18260,14996.07129,19550800"
"1826,18280,18660,18280,18600,15275.29785,20555800"
"1827,18980,18980,18340,18440,15143.89746,28239850"
"1828,18560,18680,18300,18660,15324.57227,15382350"
"1829,18900,19020,18800,18980,15587.37598,20582100"
"1830,19000,19620,18980,19380,15915.86816,29631350"
"1831,19580,20000,19320,19940,16375.77441,33343200"
"1832,19740,19800,19580,19640,16129.40137,15244400"
"1833,19520,19680,19400,19420,15948.72852,16666400"
"1834,19360,19660,19320,19420,15948.72852,13609350"
"1835,19440,19800,19420,19500,16014.42383,13970550"
"1836,19700,19980,19600,19960,16392.20313,13352500"
"1837,19900,20040,19820,19880,16326.49707,15367000"
"1838,19960,20280,19800,20200,16589.29688,19118950"
"1839,20180,20200,19620,19620,16112.97266,21411900"
"1840,19640,19900,19580,19660,16145.8252,13468450"
"1841,20040,20080,19440,19440,15965.14746,24252200"
"1842,19400,19480,19180,19220,15784.47656,30483500"
"1843,19460,19460,19020,19200,15768.04395,20984650"
"1844,19200,19300,18700,18720,15373.8457,30669300"
"1845,18700,18860,18260,18300,15028.9209,26489900"
"1846,18560,19100,18500,19060,15653.06934,19565800"
"1847,19260,19400,18940,19160,15735.20215,18105800"
"1848,19040,19400,18900,18900,15521.67188,15182650"
"1849,19060,19260,18860,19080,15669.49609,14348550"
"1850,19300,19320,19140,19200,15768.04395,10253850"
"1851,19280,19300,18840,18960,15570.9502,13750850"
"1852,18780,18960,18680,18760,15406.69727,12181550"
"1853,18500,18820,18500,18600,15275.29785,17193000"
"1854,18520,18680,18400,18580,15258.87109,18110900"
"1855,18560,18660,18460,18520,15209.59277,15181200"
"1856,18400,18680,18400,18460,15160.31934,16274800"
"1857,18280,18460,18240,18360,15078.19824,16134300"
"1858,18380,18540,18320,18460,15160.31934,18074200"
"1859,18680,18900,18540,18900,15521.67188,18569150"
"1860,18860,18860,18120,18120,14881.09375,31883600"
"1861,18220,18240,17880,17980,14766.11816,24905400"
"1862,18120,18160,17640,17800,14618.29688,26296300"
"1863,17580,17680,17320,17320,14224.09277,41630200"
"1864,17220,17520,17200,17240,14158.39063,26884000"
"1865,17600,18020,17060,18000,14782.54785,33325000"
"1866,18020,18040,17120,17200,14125.54102,36313200"
"1867,17700,17900,17440,17720,14552.59277,39939050"
"1868,17560,17800,17360,17800,14618.29688,22505200"
"1869,17840,17900,17660,17820,14634.71973,19166050"
"1870,17820,17980,17680,17800,14618.29688,14473500"
"1871,17840,17940,17400,17500,14371.9209,21810300"
"1872,17600,17600,17180,17460,14339.07031,25229000"
"1873,17600,17760,17480,17600,14454.04004,15392550"
"1874,17840,18200,17800,18200,14946.79688,31078100"
"1875,18300,18440,18180,18320,15045.3457,15890200"
"1876,18140,18320,18000,18320,15045.3457,17204100"
"1877,18320,18580,18320,18520,15209.59277,20685150"
"1878,18720,18720,18420,18640,15308.14648,26376550"
"1879,18720,18800,18540,18800,15439.54883,22471700"
"1880,18800,18900,18780,18900,15521.67188,16716750"
"1881,18960,18960,18700,18900,15521.67188,11922000"
"1882,18800,18840,18300,18460,15160.31934,27471850"
"1883,18500,18700,18100,18180,14930.37305,21781250"
"1884,18220,18280,17900,17960,14749.69727,25983450"
"1885,17960,18140,17760,17880,14683.99414,20582800"
"1886,17720,17800,17640,17640,14486.89648,15766950"
"1887,17740,18020,17600,18020,14798.9707,16627750"
"1888,18000,18000,17680,18000,14782.54785,25265700"
"1889,17960,17980,17640,17760,14585.44727,22274750"
"1890,17820,17840,17320,17340,14240.5166,27418700"
"1891,17060,17500,17060,17500,14371.9209,23078650"
"1892,17780,18320,17720,18320,15045.3457,32044250"
"1893,18600,18740,18360,18560,15242.44824,27071850"
"1894,18480,18540,18040,18080,14848.24219,18825450"
"1895,18020,18220,17780,17780,14601.86621,14338950"
"1896,17980,17980,17600,17940,14733.26953,19174650"
"1897,18340,18540,18220,18480,15176.74609,26379400"
"1898,18480,18540,17980,18000,14782.54785,20803400"
"1899,18020,18160,17600,17860,14667.56934,21415000"
"1900,18200,18740,18080,18640,15308.14648,32544850"
"1901,18720,18800,18440,18760,15406.69727,25366500"
"1902,18600,18680,18000,18300,15028.9209,25769850"
"1903,17980,18280,17900,17980,14766.11816,23637450"
"1904,18160,18220,17820,17820,14634.71973,13543350"
"1905,17780,17900,17640,17840,14651.14453,22363750"
